ad	density	cc	spath	eigencentr	betwcentr
drug_432	-797	-720.5	764.5	-698	-796	-767
drug_433	-570	844	764.5	533.5	894	764.5
drug_434	-567.5	886	764.5	-621.5	889	832.5
drug_435	-586.5	844	764.5	352	-810	935
drug_436	-628.5	886	764.5	470.5	882	832.5
drug_437	-689.5	675.5	-755.5	-853.5	-733.5	-707.5
drug_438	-689.5	675.5	-755.5	-853.5	-733.5	708.5
drug_439	-708	634.5	-684.5	-811.5	-668.5	-758.5
drug_44	677.5	-638.5	509	550	-679.5	-682
drug_440	-716	-630	-709	-884	-702	-732
drug_441	-716	-630	-709	-884	-706.5	-732
drug_442	677.5	675.5	509	-705	816.5	613.5
drug_443	-689.5	634.5	-755.5	-1030	641.5	-531
drug_444	-716	634.5	-709	-1038.5	641.5	-577.5
drug_445	677.5	675.5	509	-803.5	601.5	708.5
drug_446	-689.5	592.5	-755.5	-1008	-592.5	633.5
drug_447	-708	-588	-684.5	-811.5	-670	-758.5
drug_448	-716	-540.5	-709	-971.5	-643	-644.5
drug_449	-716	546	-709	-971.5	-650.5	694.5
drug_45	677.5	-647.5	509	669	-576.5	-852.5
drug_450	-681	-622	-740.5	-863.5	-717	-701.5
drug_451	-716	-630	-709	-884	-702	-732
drug_452	-670.5	883	-764.5	-992	838.5	-517
drug_453	-678	675.5	-722.5	-750.5	-674	-751.5
drug_454	-681	675.5	-740.5	-863.5	-718.5	-701.5
drug_455	-716	634.5	-709	-884	-702	-732
drug_456	-716	634.5	-709	-884	786.5	-732
drug_457	-716	-630	-709	-884	-709.5	-732
drug_458	-716	634.5	-709	-884	-706.5	-732
drug_459	-716	634.5	-709	-884	-706.5	-732
drug_46	677.5	-638.5	509	938.5	-679.5	-682
drug_460	-681	-622	-740.5	-863.5	-718.5	-701.5
drug_461	-708	675.5	-684.5	-811.5	-668.5	818.5
drug_462	-684.5	703	-742.5	-746.5	-681	-755.5
drug_463	677.5	592.5	509	-716	-456	633.5
drug_464	-716	634.5	-709	-884	-702	-732
drug_465	-689.5	-645.5	-755.5	-853.5	-733.5	736
drug_466	-852	-969.5	-852	-736.5	487	-456.5
drug_467	-800	-916.5	-730	-690.5	-457	574.5
drug_468	-808.5	-1017.5	-811.5	-609	581.5	539
drug_469	-808.5	-928	-811.5	-700	-494	-413
drug_47	677.5	-638.5	509	801	-687	-682
drug_470	879	-919	879.5	880.5	750.5	847.5
drug_471	-800	-982	-730	684.5	-523.5	-477
drug_472	-852	-855.5	-852	-853	520	437.5
drug_473	-845.5	-977	-845.5	-743	471	-429
drug_474	-845.5	-977	-845.5	-743	463	-429
drug_475	-852	-969.5	-852	-736.5	447.5	-456.5
drug_476	-852	-1035	-852	-669	-511.5	-524
drug_477	-794.5	-918	-738.5	-693	-459	-408
