ad	density	cc	spath	eigencentr	betwcentr
drug_483	-695.5	677	718.5	659.5	863.5	743.5
drug_484	750	788	611.5	779.5	630.5	903.5
drug_485	-695.5	677	718.5	659.5	863.5	743.5
drug_486	331	469	512	459	453.5	946.5
drug_487	-695.5	677	718.5	659.5	807	743.5
drug_488	-695.5	-545.5	-543.5	535	756	651.5
drug_489	-695.5	677	718.5	659.5	582.5	743.5
drug_49	-486	399	633.5	-368.5	487.5	937.5
drug_490	750	788	611.5	779.5	621	903.5
drug_491	-486	417.5	621.5	358.5	-545.5	-802
drug_492	-486	334.5	441	315	-378.5	-802
drug_493	-695.5	677	718.5	659.5	769.5	743.5
drug_494	750	788	611.5	779.5	780	903.5
drug_495	-695.5	677	718.5	659.5	807	743.5
drug_496	-486	417.5	621.5	358.5	-404	-802
drug_5	724.5	475.5	447	540	594.5	878
drug_50	-695.5	677	718.5	659.5	807	743.5
drug_51	-695.5	-545.5	573	-534.5	-512	-606.5
drug_52	-695.5	677	718.5	659.5	704.5	743.5
drug_53	-695.5	564.5	585	551	612	839
drug_54	-695.5	564.5	585	551	616	839
drug_55	-695.5	564.5	585	551	612	839
drug_56	-486	-333	-365	-302	295.5	-802
drug_57	769	588	-365	576.5	-429	-802
drug_58	727.5	408	389	288	468.5	922
drug_59	-486	399	633.5	-368.5	485.5	937.5
drug_6	701	580	599.5	568.5	442	859.5
drug_60	-695.5	-545.5	-543.5	-534.5	418.5	-606.5
drug_61	-695.5	-545.5	-543.5	-534.5	-758	-606.5
drug_62	-695.5	564.5	585	551	777.5	839
drug_63	780.5	778.5	449	770	593.5	921
drug_64	-486	399	633.5	-368.5	321	937.5
drug_65	-695.5	-545.5	-543.5	-534.5	577.5	-606.5
drug_66	736	549	398.5	367	374.5	954.5
drug_67	-695.5	677	718.5	659.5	656	743.5
drug_68	736	549	398.5	367	373.5	954.5
drug_69	769	588	-365	576.5	-429	-802
drug_7	787.5	763.5	325.5	766.5	428.5	923.5
drug_70	-695.5	-545.5	-543.5	-534.5	-457	-606.5
drug_71	-486	342	471	-368.5	574.5	944
drug_72	-695.5	677	718.5	659.5	704.5	743.5
drug_73	-695.5	564.5	585	551	-641.5	839
drug_74	-695.5	564.5	585	551	-641.5	839
drug_75	-695.5	564.5	585	551	612	839
drug_76	785	760	-365	752.5	414.5	920
drug_77	-695.5	564.5	585	551	449	839
drug_78	734.5	758.5	446	742.5	267	-802
drug_79	1050.5	-916.5	-750.5	-904.5	-812.5	1038
drug_8	-695.5	677	718.5	659.5	769.5	743.5
drug_80	-695.5	564.5	585	551	-641.5	839
drug_81	-486	-333	455.5	-368.5	384.5	931.5
drug_82	778.5	594.5	328.5	746	405.5	883.5
drug_83	701	580	599.5	568.5	-552.5	859.5
drug_84	728.5	556.5	454	578	632.5	910
drug_85	647	408	419	416.5	449	620
drug_86	-695.5	-545.5	-543.5	535	-641.5	651.5
drug_87	701	580	599.5	568.5	645	859.5
drug_88	647	408	419	416.5	449	620
drug_89	657.5	322.5	305	347	499.5	547
drug_9	782.5	780.5	452	772	762	926
drug_90	737.5	761.5	440	749	431.5	829
drug_91	657.5	322.5	305	347	339.5	547
drug_92	-486	462	567	427	522	521
drug_93	647	408	419	416.5	-290.5	620
drug_94	-404	288.5	312	299	314.5	451
drug_95	657.5	322.5	305	347	338.5	547
drug_96	725.5	376.5	334	422	436.5	830
drug_97	-486	462	567	427	520.5	521
drug_98	628	389	438.5	392	597	-802
drug_99	-404	247.5	-255	253	-281	-444.5
