ad	density	cc	spath	eigencentr	betwcentr
drug_473	-831	-1384.5	-1407.5	1050	-1442.5	-1364
drug_474	-831	-1384.5	-1407.5	1050	-1443.5	-1364
drug_475	-831	-1395	-1394	1042.5	-1448	-1420.5
drug_476	-831	-1395	-1394	1042.5	-1433.5	-1420.5
drug_477	-831	-1342.5	-1368.5	-845	-1460.5	-1341
drug_478	-831	-1384.5	-1407.5	1050	-1463.5	-1364
drug_479	-831	-1395	-1394	1042.5	-1433.5	-1420.5
drug_48	-831	829	716	-884	-555.5	650
drug_480	-831	-1377	-1387.5	-888	-1421.5	-1395
drug_481	-831	1418.5	1370.5	1042.5	-1453.5	-1411.5
drug_482	-831	-1377	-1387.5	-888	-1422.5	-1395
drug_483	-831	-1350.5	-1404.5	-858	-1448.5	-1339
drug_484	-831	-1395	-1394	1042.5	-1444.5	-1420.5
drug_485	-831	-1395	-1394	1042.5	-1450	-1420.5
drug_486	-831	1418.5	1370.5	1042.5	-1454.5	-1411.5
drug_487	-831	-1395	-1394	1042.5	-1430.5	-1420.5
drug_488	-831	-1377	-1387.5	-888	-1431.5	-1395
drug_489	-831	-1395	-1394	1042.5	-1433.5	-1420.5
drug_49	-831	-773.5	627.5	-1015.5	-572.5	863.5
drug_490	-831	-1337.5	-1378.5	-880	-1378.5	-1383
drug_491	-831	1507	-1357.5	1085	1494.5	-1439
drug_492	-831	-1395	-1394	1042.5	-1444.5	-1420.5
drug_493	-831	1412.5	1442.5	961	1429.5	-1178
drug_494	-831	-797.5	-1204	1295.5	-1345	938.5
drug_495	-831	1342.5	1442.5	961	1379	1191.5
drug_496	-831	1342.5	1442.5	961	1355	1191.5
drug_5	-831	1288	1155.5	1301.5	1227	1091
drug_50	-831	-773.5	627.5	-1015.5	712.5	863.5
drug_51	-831	-773.5	627.5	-1015.5	508.5	863.5
drug_52	-831	829	873.5	-768	712.5	720.5
drug_53	-831	618	413.5	1120.5	847	859.5
drug_54	-831	1077.5	385.5	1110.5	-477	926.5
drug_55	-831	829	716	-884	-717	650
drug_56	-831	-773.5	627.5	-1015.5	-750.5	863.5
drug_57	-831	-773.5	627.5	-1015.5	-562.5	863.5
drug_58	-831	-773.5	627.5	-1015.5	-562.5	863.5
drug_59	-831	-773.5	627.5	-1015.5	620.5	863.5
drug_6	-831	1234	1155.5	1301.5	1209.5	1115.5
drug_60	-831	829	716	-884	-720	650
drug_61	-831	-773.5	627.5	-1015.5	672.5	863.5
drug_62	-831	829	716	-884	-721	650
drug_63	-831	-773.5	627.5	-1015.5	521	863.5
drug_64	-831	-773.5	627.5	-1015.5	-745	863.5
drug_65	-831	-773.5	627.5	-1015.5	-572.5	863.5
drug_66	-831	-773.5	627.5	-1015.5	612.5	863.5
drug_67	-831	-773.5	627.5	-1015.5	-572.5	863.5
drug_68	-831	-773.5	627.5	-1015.5	-566	863.5
drug_69	-831	829	716	-884	-713	650
drug_7	-831	1120	1239	1162	1060	963
drug_70	-831	-773.5	627.5	-1015.5	612.5	863.5
drug_71	-831	-773.5	627.5	-1015.5	-562.5	863.5
drug_72	-831	618	571	943	994	930
drug_73	-831	829	873.5	-768	-619	720.5
drug_74	-831	-773.5	627.5	-1015.5	-404.5	863.5
drug_75	-831	829	716	-884	-717	650
drug_76	-831	829	716	-884	-717	650
drug_77	-831	-773.5	627.5	-1015.5	620.5	863.5
drug_78	-831	829	716	-884	-713	650
drug_79	-831	-998.5	636	569	-545.5	811
drug_8	-831	1288	1155.5	1301.5	1227	1091
drug_80	-831	829	716	-943	-676	650
drug_81	-831	-773.5	627.5	-1015.5	-566	863.5
drug_82	-831	767.5	810	773.5	654	-597
drug_83	-831	626	673.5	659	521	-845
drug_84	-831	626	673.5	659	790.5	-845
drug_85	-831	626	673.5	659	697	-845
drug_86	-831	829	861	699.5	604	707.5
drug_87	-831	767.5	810	773.5	945	-597
drug_88	-831	767.5	810	773.5	785.5	-597
drug_89	-831	626	673.5	659	856.5	-845
drug_9	-831	1234	1155.5	1301.5	1087.5	1115.5
drug_90	-831	939.5	955.5	824.5	815	-501.5
drug_91	-831	767.5	810	773.5	600	-597
drug_92	-831	939.5	955.5	824.5	974.5	-501.5
drug_93	-831	767.5	810	773.5	885	-597
drug_94	-831	767.5	810	773.5	609.5	-597
drug_95	-831	767.5	810	773.5	927	-597
drug_96	-831	767.5	810	773.5	591.5	-597
drug_97	-831	939.5	955.5	824.5	914.5	-501.5
drug_98	-831	767.5	810	773.5	885	-597
drug_99	-831	767.5	810	773.5	776	-597
Acebutolol	-831	-1438.5	-808	-783.5	-1488.5	-1425.5
Acetylsalicylic_acid	-831	-1141	1175	-1132.5	-1397	1147
Alprenolol	-831	-1226	-1353	-686.5	-1305.5	361
Amiloride	-831	-309.5	-689	429	-487	-1205
Amlodipine	-831	-1433	-1417	-866	-1339	-1442
Atenolol	-831	-669	-775.5	-641	-608	698.5
